Maryon_Lane	birthPlace	Natal_Province	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.3877302586580199 | 17 | 19
Maryon_Lane	birthPlace	Cyprus	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.8516513715483331 | 20 | 35
Claire_Loewenfeld	birthPlace	Berlin	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.5 | 71 | 86
Claire_Loewenfeld	birthPlace	Buckinghamshire	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.4455674640157399 | 20 | 26
James_Boughtwood_Comber	birthPlace	Garlieston	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.2104368827608103 | 2 | 1
James_Boughtwood_Comber	birthPlace	Southampton	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.6735264732578891 | 2 | 2
Elisabeth_Alida_Haanen	birthPlace	Utrecht	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4163284222489112 | 19 | 19
Elisabeth_Alida_Haanen	birthPlace	Amsterdam	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.9097297297297298 | 11 | 12
Philippe_Mouskes	birthPlace	Ghent	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.30350294526941235 | 2 | 4
Philippe_Mouskes	birthPlace	Tournai	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.7327509327717627 | 2 | 3
Arthur_Rose_Eldred	birthPlace	Brooklyn	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4275436775460332 | 8 | 13
Arthur_Rose_Eldred	birthPlace	Clementon,_New_Jersey	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.39959148557074653 | 2 | 3
George_Hopkins_Williams_II	birthPlace	Frost,_Texas	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.3948474337928559 | 6 | 6
George_Hopkins_Williams_II	birthPlace	Dallas	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.8077246540719308 | 22 | 28
Hamilton_Revelle	birthPlace	Gibraltar	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.43927140019003197 | 10 | 17
Hamilton_Revelle	birthPlace	France	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.3958807012422312 | 9 | 19
Pieter_Withoos	birthPlace	Amersfoort	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4163284222489112 | 12 | 12
Pieter_Withoos	birthPlace	Amsterdam	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.9097297297297298 | 9 | 10
Manuel_Guimarães	birthPlace	Albergaria-a-Velha	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.0 | 1 | 0
Manuel_Guimarães	birthPlace	Lisbon	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.4434650476858206 | 189 | 197
Jo_Herbst	birthPlace	Berlin	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4252347484011961 | 24 | 27
Jo_Herbst	birthPlace	West_Berlin	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.44010144098741066 | 25 | 26
António_Rodrigo_Pinto_da_Silva	birthPlace	Porto	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4310980028009499 | 108 | 98
António_Rodrigo_Pinto_da_Silva	birthPlace	Lisbon	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.8841813730894799 | 185 | 182
Yevgeny_Ostashev	birthPlace	Elektrougli	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.3757670188044959 | 15 | 19
Yevgeny_Ostashev	birthPlace	Baikonur	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.38599431462216605 | 7 | 9
Tex_Terry	birthPlace	Coxville,_Indiana	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4383828489399486 | 10 | 9
Tex_Terry	birthPlace	Indiana	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.42222472027861246 | 18 | 22
Jetty_Paerl	birthPlace	Amsterdam	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4207799405073924 | 10 | 12
Jetty_Paerl	birthPlace	Amstelveen	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.9097297297297298 | 13 | 13
George_Marsh_(martyr)	birthPlace	Deane,_Greater_Manchester	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.2827242524916944 | 2 | 3
George_Marsh_(martyr)	birthPlace	Chester	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.3780406677312682 | 2 | 2
William_Lee_Bergstrom	birthPlace	Austin,_Texas	o	o	1.0	(1 birthPlace 0) < (1 birthPlace 0) | 1.0 | 0.4370851208960851 | 14 | 17
William_Lee_Bergstrom	birthPlace	Las_Vegas	x	o	0.9641185647425897	(1 birthPlace 0) < (1 deathPlace 0) | 0.9282371294851794 | 0.8516513715483331 | 16 | 19
