Maryon_Lane	birthPlace	Natal_Province	1.0
Maryon_Lane	birthPlace	Cyprus	0.9641185647425897
Claire_Loewenfeld	birthPlace	Berlin	1.0
Claire_Loewenfeld	birthPlace	Buckinghamshire	0.9641185647425897
James_Boughtwood_Comber	birthPlace	Garlieston	1.0
James_Boughtwood_Comber	birthPlace	Southampton	0.9641185647425897
Elisabeth_Alida_Haanen	birthPlace	Utrecht	1.0
Elisabeth_Alida_Haanen	birthPlace	Amsterdam	0.9641185647425897
Philippe_Mouskes	birthPlace	Ghent	1.0
Philippe_Mouskes	birthPlace	Tournai	0.9641185647425897
Arthur_Rose_Eldred	birthPlace	Brooklyn	1.0
Arthur_Rose_Eldred	birthPlace	Clementon,_New_Jersey	0.9641185647425897
George_Hopkins_Williams_II	birthPlace	Frost,_Texas	1.0
George_Hopkins_Williams_II	birthPlace	Dallas	0.9641185647425897
Hamilton_Revelle	birthPlace	Gibraltar	1.0
Hamilton_Revelle	birthPlace	France	0.9641185647425897
Pieter_Withoos	birthPlace	Amersfoort	1.0
Pieter_Withoos	birthPlace	Amsterdam	0.9641185647425897
Manuel_Guimarães	birthPlace	Albergaria-a-Velha	1.0
Manuel_Guimarães	birthPlace	Lisbon	0.9641185647425897
Jo_Herbst	birthPlace	Berlin	1.0
Jo_Herbst	birthPlace	West_Berlin	0.9641185647425897
António_Rodrigo_Pinto_da_Silva	birthPlace	Porto	1.0
António_Rodrigo_Pinto_da_Silva	birthPlace	Lisbon	0.9641185647425897
Yevgeny_Ostashev	birthPlace	Elektrougli	1.0
Yevgeny_Ostashev	birthPlace	Baikonur	0.9641185647425897
Tex_Terry	birthPlace	Coxville,_Indiana	1.0
Tex_Terry	birthPlace	Indiana	1.0
Jetty_Paerl	birthPlace	Amsterdam	1.0
Jetty_Paerl	birthPlace	Amstelveen	0.9641185647425897
George_Marsh_(martyr)	birthPlace	Deane,_Greater_Manchester	1.0
George_Marsh_(martyr)	birthPlace	Chester	0.9641185647425897
William_Lee_Bergstrom	birthPlace	Austin,_Texas	1.0
William_Lee_Bergstrom	birthPlace	Las_Vegas	0.9641185647425897
Geertruid_Adriaansdochter	birthPlace	Netherlands	1.0
Geertruid_Adriaansdochter	birthPlace	IJpesloot	0.9641185647425897
Patricia_Ziegfeld_Stephenson	birthPlace	New_York_City	1.0
Patricia_Ziegfeld_Stephenson	birthPlace	Los_Angeles	0.9641185647425897
Ralph_Peduto	birthPlace	New_Jersey	1.0
Ralph_Peduto	birthPlace	Santa_Cruz,_California	0.9641185647425897
Heinz_Conrads	birthPlace	Austria-Hungary	1.0
Heinz_Conrads	birthPlace	Austria	0.9641185647425897
Fred_W._Bateman	birthPlace	Roper,_North_Carolina	1.0
Fred_W._Bateman	birthPlace	Newport_News,_Virginia	0.9641185647425897
Marcella_Rovena	birthPlace	Conegliano	1.0
Marcella_Rovena	birthPlace	Italy	1.0
Billy_Marsh	birthPlace	England	1.0
Billy_Marsh	birthPlace	London	0.9641185647425897
Bezalel_Rakow	birthPlace	Frankfurt	1.0
Bezalel_Rakow	birthPlace	Gateshead	0.9641185647425897
Dahlia_Ravikovitch	birthPlace	Mandatory_Palestine	1.0
Dahlia_Ravikovitch	birthPlace	Israel	0.9843925985518907
Caroline_Lee_Hentz	birthPlace	Lancaster,_Massachusetts	1.0
Caroline_Lee_Hentz	birthPlace	Marianna,_Florida	0.9641185647425897
Ron_Allen_(playwright)	birthPlace	Detroit	1.0
Ron_Allen_(playwright)	birthPlace	Los_Angeles	0.9654264972776769
Benjamin_Kendall_Emerson	birthPlace	Nashua,_New_Hampshire	1.0
Benjamin_Kendall_Emerson	birthPlace	Amherst,_Massachusetts	0.9641185647425897
James_Taylor_(tea_planter)	birthPlace	Kincardineshire	1.0
James_Taylor_(tea_planter)	birthPlace	British_Ceylon	0.9641185647425897
Joseph_Matthias_Gérard_de_Rayneval	birthPlace	Alsace	1.0
Joseph_Matthias_Gérard_de_Rayneval	birthPlace	Paris	0.9641185647425897
Henry_Woods_(painter)	birthPlace	England	1.0
Henry_Woods_(painter)	birthPlace	Venice	0.9641185647425897
Arthur_A._Schuck	birthPlace	Brooklyn	1.0
Arthur_A._Schuck	birthPlace	Santa_Barbara,_California	0.9641185647425897
Gilbert_Ironside_the_younger	birthPlace	Dorset	1.0
Gilbert_Ironside_the_younger	birthPlace	England	1.0
El_Hedi_ben_Salem	birthPlace	Morocco	1.0
El_Hedi_ben_Salem	birthPlace	France	0.9641185647425897
Felisa_Vanoff	birthPlace	Ambridge,_Pennsylvania	1.0
Felisa_Vanoff	birthPlace	Beverly_Hills,_California	0.9641185647425897
Benoît_Frachon	birthPlace	Le_Chambon-Feugerolles	1.0
Benoît_Frachon	birthPlace	Les_Bordes,_Loiret	0.9641185647425897
Mendi_Rodan	birthPlace	Iași	1.0
Mendi_Rodan	birthPlace	Israel	0.9641185647425897
Abraham_Jacobi	birthPlace	German_Confederation	1.0
Abraham_Jacobi	birthPlace	Bolton_Landing,_New_York	0.9641185647425897
Samuel_Budgett	birthPlace	Wrington	1.0
Samuel_Budgett	birthPlace	Bristol	0.9641185647425897
Joao_Moises_Benabides_Dinis	birthPlace	Montserrat	1.0
Joao_Moises_Benabides_Dinis	birthPlace	Ohio_Country	0.9641185647425897
Johnnie_Hoskins	birthPlace	Waitara,_New_Zealand	1.0
Johnnie_Hoskins	birthPlace	England	0.9641185647425897
John_D._Thompson	birthPlace	Franklin,_Pennsylvania	1.0
John_D._Thompson	birthPlace	New_Haven,_Connecticut	0.9641185647425897
Gustav_Gassner	birthPlace	Berlin	1.0
Gustav_Gassner	birthPlace	Lüneburg	0.9641185647425897
László_Széchenyi	birthPlace	Horpács	1.0
László_Széchenyi	birthPlace	Budapest	0.9641185647425897
Abdurajik_Abubakar_Janjalani	birthPlace	Basilan	1.0
Abdurajik_Abubakar_Janjalani	birthPlace	Philippines	1.0
Haji_Laq_Laq	birthPlace	Amritsar	1.0
Haji_Laq_Laq	birthPlace	Lahore	0.9641185647425897
Jacques_Bonne-Gigault_de_Bellefonds	birthPlace	Beaumont-la-Ronce	1.0
Jacques_Bonne-Gigault_de_Bellefonds	birthPlace	Paris	0.9641185647425897
Lars-Gunnar_Björklund	birthPlace	Stockholm	1.0
Lars-Gunnar_Björklund	birthPlace	Sankt_Matteus_Parish	0.9641185647425897
Charles_R._Moore_(actor)	birthPlace	Chicago	1.0
Charles_R._Moore_(actor)	birthPlace	Los_Angeles	0.9641185647425897
Allen_Ludden	birthPlace	Mineral_Point,_Wisconsin	1.0
Allen_Ludden	birthPlace	Los_Angeles	0.9641185647425897
Clara_Driscoll_(philanthropist)	birthPlace	St._Mary's_of_Aransas,_Texas	1.0
Clara_Driscoll_(philanthropist)	birthPlace	Corpus_Christi,_Texas	0.9641185647425897
Josephine_Dunn	birthPlace	New_York_City	1.0
Josephine_Dunn	birthPlace	Thousand_Oaks,_California	0.9641185647425897
Arthur_Porter_(physician)	birthPlace	Freetown	1.0
Arthur_Porter_(physician)	birthPlace	Panama	0.9641185647425897
Howard_B._Keck	birthPlace	Trinidad,_California	1.0
Howard_B._Keck	birthPlace	Santa_Monica,_California	0.9641185647425897
Derek_Francis	birthPlace	Brighton	1.0
Derek_Francis	birthPlace	England	1.0
Alberta_Vaughn	birthPlace	Ashland,_Kentucky	1.0
Alberta_Vaughn	birthPlace	Studio_City,_Los_Angeles	0.9641185647425897
Charles_Fredericks_(actor)	birthPlace	Columbus,_Mississippi	1.0
Charles_Fredericks_(actor)	birthPlace	California	0.9641185647425897
F._G._Natesa_Iyer	birthPlace	Presidencies_and_provinces_of_British_India	1.0
F._G._Natesa_Iyer	birthPlace	Bhopal	0.9641185647425897
J._N._Andrews	birthPlace	Maine	1.0
J._N._Andrews	birthPlace	Basel	0.9641185647425897
Rasul_Amin	birthPlace	Afghanistan	1.0
Rasul_Amin	birthPlace	Australia	0.9641185647425897
John_Lee_Archer	birthPlace	Chatham,_Kent	1.0
John_Lee_Archer	birthPlace	Australia	0.9641185647425897
Walter_Vidarte	birthPlace	Montevideo	1.0
Walter_Vidarte	birthPlace	Madrid	0.9641185647425897
Don_Pardo	birthPlace	Westfield,_Massachusetts	1.0
Don_Pardo	birthPlace	Tucson,_Arizona	0.9641185647425897
Mikhail_Shuisky_(baritone)	birthPlace	Novogeorgievsk	1.0
Mikhail_Shuisky_(baritone)	birthPlace	Perm	0.9641185647425897
Benjamin_A._Botkin	birthPlace	East_Boston	1.0
Benjamin_A._Botkin	birthPlace	Croton-on-Hudson,_New_York	0.9641185647425897
Gerhard_Spiegler	birthPlace	Klaipėda	1.0
Gerhard_Spiegler	birthPlace	Wynnewood,_Pennsylvania	0.9641185647425897
William_Carpenter_(flat_Earth_theorist)	birthPlace	England	1.0
William_Carpenter_(flat_Earth_theorist)	birthPlace	Baltimore	0.9654264972776769
Richard_Derr	birthPlace	Norristown,_Pennsylvania	1.0
Richard_Derr	birthPlace	Santa_Monica,_California	0.9641185647425897
Nigel_Stock_(actor)	birthPlace	Malta	1.0
Nigel_Stock_(actor)	birthPlace	London	0.9641185647425897
Herman_Gummerus	birthPlace	Saint_Petersburg	1.0
Herman_Gummerus	birthPlace	Helsinki	0.9641185647425897
Alfred_J._Gross	birthPlace	Canada	1.0
Alfred_J._Gross	birthPlace	Sun_City,_Arizona	0.9641185647425897
Christopher_Werner	birthPlace	Kingdom_of_Prussia	1.0
Christopher_Werner	birthPlace	Charleston_County,_South_Carolina	0.9641185647425897
Annie_Malone	birthPlace	Metropolis,_Illinois	1.0
Annie_Malone	birthPlace	Chicago	0.9641185647425897
Lars_Molin_(filmmaker)	birthPlace	Sweden	1.0
Lars_Molin_(filmmaker)	birthPlace	Sundbyberg_Municipality	0.9641185647425897
Ruth_Hubbard_Cousins	birthPlace	Georgia_(U.S._state)	1.0
Ruth_Hubbard_Cousins	birthPlace	Chattanooga,_Tennessee	0.9641185647425897
Shamsunnahar_Mahmud	birthPlace	Feni_District	1.0
Shamsunnahar_Mahmud	birthPlace	India	0.9641185647425897
Slim_Keith	birthPlace	California	1.0
Slim_Keith	birthPlace	Manhattan	0.9641185647425897
Amby_Paliwoda	birthPlace	Cleveland	1.0
Amby_Paliwoda	birthPlace	California	0.9641185647425897
Octave_Chanute	birthPlace	France	1.0
Octave_Chanute	birthPlace	Chicago	0.9654264972776769
Henry_Huttleston_Rogers	birthPlace	Fairhaven,_Massachusetts	1.0
Henry_Huttleston_Rogers	birthPlace	New_York_City	0.9641185647425897
Lynda_Bellingham	birthPlace	Canada	1.0
Lynda_Bellingham	birthPlace	England	0.9641185647425897
Wilfred_Thesiger	birthPlace	Addis_Ababa	1.0
Wilfred_Thesiger	birthPlace	Croydon	0.9641185647425897
Gregorio_Fernandez	birthPlace	Insular_Government_of_the_Philippine_Islands	1.0
Gregorio_Fernandez	birthPlace	Philippines	1.0
Alexander_Agassiz	birthPlace	Neuchâtel	1.0
Alexander_Agassiz	birthPlace	RMS_Adriatic_(1906)	0.9641185647425897
Jonathan_Hardy	birthPlace	Wellington	1.0
Jonathan_Hardy	birthPlace	Australia	0.9843925985518907
Virginia_Graham	birthPlace	Chicago	1.0
Virginia_Graham	birthPlace	Manhattan	0.9641185647425897
Cyrinda_Foxe	birthPlace	California	1.0
Cyrinda_Foxe	birthPlace	New_York	0.9641185647425897
Theodore_Roosevelt_III	birthPlace	New_York_City	1.0
Theodore_Roosevelt_III	birthPlace	Bryn_Mawr,_Pennsylvania	0.9641185647425897
John_Thadeus_Delane	birthPlace	London	1.0
John_Thadeus_Delane	birthPlace	Ascot,_Berkshire	0.9641185647425897
János_Fadrusz	birthPlace	Austrian_Empire	1.0
János_Fadrusz	birthPlace	Austria-Hungary	0.9641185647425897
Emily_Wheelock_Reed	birthPlace	Asheville,_North_Carolina	1.0
Emily_Wheelock_Reed	birthPlace	Cockeysville,_Maryland	0.9641185647425897
Emma_Lehmer	birthPlace	Russian_Empire	1.0
Emma_Lehmer	birthPlace	Berkeley,_California	0.9641185647425897
Peter_Stursberg	birthPlace	Republic_of_China_(1912–49)	1.0
Peter_Stursberg	birthPlace	British_Columbia	0.9641185647425897
Alessandro_Fersen	birthPlace	Łódź	1.0
Alessandro_Fersen	birthPlace	Rome	0.9641185647425897
Luis_van_Rooten	birthPlace	Mexico_City	1.0
Luis_van_Rooten	birthPlace	Chatham,_Massachusetts	0.9641185647425897
Ralph_Sanford	birthPlace	Springfield,_Massachusetts	1.0
Ralph_Sanford	birthPlace	Los_Angeles	0.9641185647425897
Peter_Verigin	birthPlace	Slavyanka,_Azerbaijan	1.0
Peter_Verigin	birthPlace	British_Columbia	0.9641185647425897
Vladislav_Galkin	birthPlace	Saint_Petersburg	1.0
Vladislav_Galkin	birthPlace	Moscow	0.9641185647425897
Sava_Mutkurov	birthPlace	Bulgaria	1.0
Sava_Mutkurov	birthPlace	Italy	0.9641185647425897
Vince_Edwards	birthPlace	Brooklyn	1.0
Vince_Edwards	birthPlace	Los_Angeles	0.9641185647425897
Brenda_Joyce_(actress)	birthPlace	Excelsior_Springs,_Missouri	1.0
Brenda_Joyce_(actress)	birthPlace	Santa_Monica,_California	0.9641185647425897
Xu_Guangqi	birthPlace	Ming_dynasty	1.0
Xu_Guangqi	birthPlace	Beijing	0.9654264972776769
Dean_Elliott	birthPlace	Madison,_Wisconsin	1.0
Dean_Elliott	birthPlace	California	0.9641185647425897
Ladislaus_Vajda	birthPlace	Austria-Hungary	1.0
Ladislaus_Vajda	birthPlace	Berlin	0.9641185647425897
Max_Obal	birthPlace	Brzeg	1.0
Max_Obal	birthPlace	Berlin	0.9641185647425897
Melville_Shavelson	birthPlace	New_York_City	1.0
Melville_Shavelson	birthPlace	California	0.9641185647425897
Mary_Boland	birthPlace	Girardville,_Pennsylvania	1.0
Mary_Boland	birthPlace	New_York_City	0.9641185647425897
Allan_Melvin	birthPlace	Kansas_City,_Missouri	1.0
Allan_Melvin	birthPlace	Los_Angeles	0.9641185647425897
Claude_Renoir	birthPlace	France	1.0
Claude_Renoir	birthPlace	Aube	0.9641185647425897
Bob_Hoskins	birthPlace	Bury_St_Edmunds	1.0
Bob_Hoskins	birthPlace	England	1.0
Edgar_Leopold_Layard	birthPlace	Florence	1.0
Edgar_Leopold_Layard	birthPlace	Budleigh_Salterton	0.9641185647425897
R._S._Manohar	birthPlace	India	1.0
R._S._Manohar	birthPlace	Chennai	0.9641185647425897
Bob_Stewart_(television_producer)	birthPlace	Brooklyn	1.0
Bob_Stewart_(television_producer)	birthPlace	Los_Angeles	0.9641185647425897
Herbert_Rawlinson	birthPlace	Cheshire	1.0
Herbert_Rawlinson	birthPlace	Los_Angeles	0.9641185647425897
Edgar_Buchanan	birthPlace	Humansville,_Missouri	1.0
Edgar_Buchanan	birthPlace	Palm_Desert,_California	0.9641185647425897
Fred_Gwynne	birthPlace	New_York	1.0
Fred_Gwynne	birthPlace	Maryland	0.9641185647425897
John_Patterson_(director)	birthPlace	Buffalo,_New_York	1.0
John_Patterson_(director)	birthPlace	California	0.9641185647425897
Heinie_Conklin	birthPlace	California	1.0
Heinie_Conklin	birthPlace	Hollywood	0.9641185647425897
Irving_Allen	birthPlace	Austria-Hungary	1.0
Irving_Allen	birthPlace	Encino,_Los_Angeles	0.9641185647425897
Ralph_E._Winters	birthPlace	Canada	1.0
Ralph_E._Winters	birthPlace	Los_Angeles	0.9641185647425897
Jacques_Feyder	birthPlace	Ixelles	1.0
Jacques_Feyder	birthPlace	Prangins	0.9641185647425897
Florence_Vidor	birthPlace	Houston	1.0
Florence_Vidor	birthPlace	Pacific_Palisades,_Los_Angeles	0.9641185647425897
Frank_De_Vol	birthPlace	Moundsville,_West_Virginia	1.0
Frank_De_Vol	birthPlace	Lafayette,_California	0.9641185647425897
Chico_Marx	birthPlace	New_York_City	1.0
Chico_Marx	birthPlace	Hollywood	0.9641185647425897
Peter_Graves	birthPlace	Minneapolis	1.0
Peter_Graves	birthPlace	California	0.9641185647425897
Padmarajan	birthPlace	Alappuzha	1.0
Padmarajan	birthPlace	Kerala	0.9641185647425897
Marcel_Boussac	birthPlace	Châteauroux	1.0
Marcel_Boussac	birthPlace	France	1.0
Jean_Cocteau	birthPlace	Maisons-Laffitte	1.0
Jean_Cocteau	birthPlace	Milly-la-Forêt	0.9641185647425897
Joseph_M._Newman	birthPlace	Logan,_Utah	1.0
Joseph_M._Newman	birthPlace	Simi_Valley,_California	0.9641185647425897
Clarence_Brown	birthPlace	Clinton,_Massachusetts	1.0
Clarence_Brown	birthPlace	Santa_Monica,_California	0.9641185647425897
John_Guillermin	birthPlace	England	1.0
John_Guillermin	birthPlace	Topanga,_California	0.9641185647425897
Joseph_MacDonald	birthPlace	Mexico	1.0
Joseph_MacDonald	birthPlace	Woodland_Hills,_Los_Angeles	0.9641185647425897
Thorold_Dickinson	birthPlace	Bristol	1.0
Thorold_Dickinson	birthPlace	Oxford	0.9641185647425897
John_E._Madden	birthPlace	Bethlehem,_Pennsylvania	1.0
John_E._Madden	birthPlace	New_York_City	0.9641185647425897
Raymond_Burr	birthPlace	British_Columbia	1.0
Raymond_Burr	birthPlace	Healdsburg,_California	0.9641185647425897
Herbert_Reinecker	birthPlace	German_Empire	1.0
Herbert_Reinecker	birthPlace	Germany	0.9843925985518907
Buddy_Adler	birthPlace	New_York_City	1.0
Buddy_Adler	birthPlace	Los_Angeles	0.9641185647425897
Francis_X._Bushman	birthPlace	Baltimore	1.0
Francis_X._Bushman	birthPlace	Pacific_Palisades,_Los_Angeles	0.9641185647425897
Frank_D._Williams_(cinematographer)	birthPlace	Nashville,_Missouri	1.0
Frank_D._Williams_(cinematographer)	birthPlace	Camarillo,_California	0.9641185647425897
David_Lean	birthPlace	Croydon	1.0
